build time	recall	latency	build time	recall	latency	build time	recall	latency	build time	recall	latency
2.4447	0.8366	1.6943									
2.532	0.8366	1.7837									
3.0637	0.8366	1.0029									
5.6919	0.8366	0.6845									
5.5905	0.8368	0.7208									
3.4225	0.8368	1.6313									
10.4397	0.8369	1.3665									
5.6919	0.8369	0.7008									
4.9178	0.837	0.7101									
2.4437	0.8371	1.7225									
6.0812	0.8373	0.6813									
3.658	0.8373	1.1555									
3.1887	0.8374	0.9678									
2.703	0.8374	1.7829									
2.6827	0.8374	1.6596									
12.4561	0.8375	0.7576									
2.901	0.8376	0.9707									
3.5464	0.8376	0.8353									
4.8184	0.8377	1.1866									
8.9003	0.8378	0.8515									
3.2404	0.8381	1.6212									
3.0637	0.8382	1.0616									
2.6079	0.8382	1.7308									
3.75	0.8383	0.9785									
2.532	0.8384	1.7201									
6.0771	0.8384	0.7549									
3.2404	0.8384	1.6536									
2.6378	0.8384	1.6827									
3.9927	0.8385	1.0822									
2.9693	0.8386	1.672									
3.8436	0.8386	1.0096									
3.2404	0.8386	1.6541									
3.2404	0.8386	1.6514									
4.7375	0.8386	0.8071									
8.0032	0.8387	0.7339									
3.3886	0.839	1.9155									
3.4225	0.839	1.6136									
3.3452	0.8391	1.0208									
3.1883	0.8391	0.9916									
3.1883	0.8391	1.9327									
3.3401	0.8391	0.9766									
5.0354	0.8393	1.0174									
6.6977	0.8394	0.8303									
4.1499	0.8394	1.0571									
2.9693	0.8397	1.7299									
3.8436	0.8397	0.9862									
4.9008	0.8397	1.1652									
3.3401	0.8398	0.9948									
3.4225	0.8398	1.6272									
6.6163	0.8399	0.6857									
3.3886	0.84	1.0107									
3.8436	0.84	0.9945									
6.0556	0.84	0.7022									
3.4225	0.84	1.5965									
5.0354	0.84	1.0356									
3.8436	0.8401	0.9984									
2.9693	0.8402	1.7188									
2.9693	0.8402	1.6895									
3.1883	0.8403	1.012									
5.6675	0.8405	1.0888									
7.7279	0.8407	1.3117									
6.8106	0.8407	0.7636									
5.0354	0.8407	1.0205									
5.0354	0.8408	1.0088									
3.5464	0.8409	0.7965									
4.7375	0.8409	0.8122									
3.3886	0.841	1.0198									
3.3766	0.8412	2.0162									
4.7375	0.8412	0.8287									
4.7375	0.8414	0.8518									
4.7375	0.8414	0.8561									
6.0123	0.8416	0.6754									
3.5464	0.8417	0.8034									
3.75	0.8418	0.9861									
4.9178	0.842	0.7249									
2.8089	0.8421	1.7375									
3.75	0.8425	0.9786									
6.0123	0.843	0.6996									
8.2505	0.8433	1.3897									
9.2102	0.8433	0.8484									
2.5792	0.8434	3.4013									
3.3719	0.8441	1.7322									
5.1721	0.8443	0.7065									
3.0139	0.8448	1.7781									
9.3431	0.8449	0.7836									
6.6163	0.845	0.6743									
8.0032	0.845	0.7275									
6.0275	0.845	0.7545									
2.8721	0.8452	1.7722									
3.3401	0.8452	1.8736									
7.7279	0.8453	0.7049									
4.9178	0.8454	0.7546									
8.4841	0.8457	0.7209									
7.2348	0.8462	0.7345									
6.6163	0.8463	0.7036									
4.9178	0.8465	0.7707									
5.4462	0.8465	0.7274									
5.9914	0.8465	0.793									
7.6778	0.8465	0.7937									
10.4397	0.8466	0.7247									
2.9241	0.8467	1.7605									
3.6535	0.847	1.1213									
3.5159	0.8471	1.1532									
5.1721	0.8471	0.7014									
2.9977	0.8474	1.7702									
13.3106	0.8481	1.4539									
8.2505	0.8483	0.7401									
6.0556	0.8483	0.7093									
6.0275	0.8487	0.7373									
6.6498	0.8487	0.7432									
5.4462	0.8488	0.7477									
7.2348	0.8489	0.7507									
6.0556	0.8492	0.7058									
6.4593	0.8492	0.7476									
7.2348	0.8492	0.7651									
7.2348	0.8492	0.7825									
7.9146	0.8492	0.7726									
3.1886	0.8493	1.0466									
3.5464	0.8494	1.7392									
7.2348	0.8494	0.7714									
4.656	0.8495	1.2921									
5.1721	0.8495	0.7277									
2.7065	0.8497	3.3524									
6.0556	0.8497	0.7477									
5.1721	0.8498	0.7355									
6.0556	0.8499	0.7562									
8.0032	0.85	0.7356									
7.2917	0.85	0.7641									
7.7279	0.8503	0.6884									
8.4841	0.8503	0.7483									
6.7327	0.8504	0.8177									
5.4462	0.8504	0.7887									
6.6498	0.8505	0.7471									
8.4841	0.8506	0.7344									
3.5819	0.8507	1.0449									
9.683	0.8507	1.3552									
5.3885	0.8509	1.3149									
8.4841	0.8509	0.7685									
8.4841	0.8509	0.8032									
4.9178	0.851	1.3988									
5.4462	0.851	0.7868									
6.0275	0.8511	0.7321									
7.4126	0.8511	0.7842									
6.4593	0.8513	0.7401									
8.0032	0.8514	0.7643									
6.0275	0.8514	0.7357									
6.6498	0.8514	0.7802									
6.6498	0.8516	0.8012									
3.75	0.8517	1.9305									
10.4397	0.8518	0.7241									
5.8733	0.8518	0.777									
7.8284	0.8519	0.829									
2.6821	0.8526	3.3647									
2.7606	0.8526	1.8154									
6.4593	0.8527	0.7468									
3.3766	0.8529	1.0545									
6.4593	0.8529	0.7604									
7.9157	0.8531	0.7984									
5.0955	0.8532	1.06									
8.2505	0.8535	0.7307									
3.4009	0.8541	2.1251									
7.7279	0.8543	0.7164									
3.7983	0.8546	1.1517									
4.4557	0.8549	1.1261									
10.2182	0.855	1.4262									
7.7279	0.8554	0.7208									
4.3063	0.8556	1.1821									
3.9207	0.8558	1.1464									
3.2654	0.8559	1.0553									
5.8733	0.8559	0.7709									
6.837	0.8559	0.7748									
8.5234	0.856	0.8342									
9.683	0.8562	0.7718									
3.1886	0.8563	1.0289									
2.9654	0.8567	1.8733									
4.1563	0.8567	1.121									
13.3106	0.8568	0.7916									
3.5819	0.8569	1.055									
10.4397	0.8569	0.748									
8.2505	0.8582	0.7464									
10.4397	0.8582	0.7672									
3.3766	0.8587	1.0762									
8.2505	0.8589	0.7597									
6.0771	0.859	0.7698									
10.2182	0.8592	0.7894									
4.2212	0.8592	1.0978									
6.5739	0.8592	0.8043									
10.4843	0.8593	0.8048									
5.8733	0.8595	0.7787									
2.8771	0.8597	1.8838									
5.8733	0.8601	0.8254									
3.6157	0.8602	2.0967									
3.2654	0.8603	1.0452									
6.8106	0.8603	0.7585									
3.8893	0.8609	2.1217									
9.683	0.8609	0.7326									
13.3106	0.8609	0.7984									
6.0771	0.861	0.7885									
3.5081	0.8611	1.0854									
8.7792	0.8612	0.7919									
3.8048	0.8614	1.0682									
3.9854	0.8614	1.1685									
7.9146	0.8621	0.767									
9.3431	0.8621	0.7896									
7.5329	0.8623	0.833									
6.837	0.8623	0.7724									
5.9914	0.8623	0.7896									
5.6675	0.8623	1.0333									
3.2654	0.8624	2.0359									
4.4151	0.8624	1.127									
5.8733	0.8627	1.4572									
4.9209	0.8628	1.3046									
6.837	0.8628	0.7763									
6.8106	0.8629	0.8007									
3.658	0.8629	1.1083									
3.1886	0.863	1.029									
6.837	0.8631	0.8211									
6.837	0.8632	0.7906									
8.1479	0.8632	0.8196									
6.0771	0.8634	0.8061									
10.2182	0.8635	0.7631									
12.0604	0.8635	1.5077									
3.5819	0.8637	1.0857									
12.0604	0.8638	0.7794									
5.9914	0.8638	0.8169									
3.9927	0.8639	1.104									
6.0771	0.864	0.8353									
8.3269	0.864	0.8329									
7.2917	0.8641	0.7898									
4.6004	0.8641	0.9249									
6.5895	0.8642	1.209									
3.8048	0.8644	1.0621									
6.8106	0.8644	0.7933									
3.3766	0.8645	1.0709									
3.5081	0.8645	1.0923									
7.4126	0.8646	0.794									
3.1886	0.8647	1.0417									
3.2654	0.8647	1.0496									
5.9914	0.8648	0.8164									
4.1499	0.8648	1.0438									
6.8106	0.865	0.8175									
9.683	0.8651	0.7582									
6.6977	0.8651	0.8218									
7.9146	0.8651	0.797									
13.3106	0.8653	0.8141									
5.9914	0.8653	0.8356									
7.9146	0.8653	0.7874									
9.3431	0.8653	0.8115									
7.2917	0.8654	0.7847									
5.0955	0.8654	1.1063									
9.3431	0.8654	0.8002									
3.5819	0.8656	1.1103									
3.7467	0.8656	1.1512									
5.1721	0.8656	1.3773									
8.8177	0.8656	0.8286									
7.9146	0.8656	0.8285									
7.9146	0.8656	0.8587									
9.3431	0.8656	0.8358									
9.3431	0.8656	0.8762									
9.683	0.8657	0.7678									
3.658	0.8658	1.1394									
2.5792	0.8659	1.7464									
3.3766	0.8659	1.0794									
3.2654	0.8659	1.0761									
7.2917	0.8659	0.8105									
7.2917	0.866	0.8216									
7.4126	0.866	0.8031									
3.4009	0.8662	1.0852									
3.9873	0.8663	1.793									
3.9927	0.8664	1.0839									
3.8048	0.8665	1.0702									
13.3106	0.8666	0.867									
12.4561	0.8666	1.4678									
4.2212	0.8666	1.0905									
10.2182	0.867	0.7978									
3.5081	0.867	1.1062									
7.4126	0.867	0.8268									
3.8048	0.8671	1.081									
5.5905	0.8671	1.3499									
4.1499	0.8671	1.0293									
7.4126	0.8671	0.8292									
12.4561	0.8672	0.7763									
4.2212	0.8673	1.0627									
12.0604	0.8674	0.7751									
3.5081	0.8675	1.0869									
4.6997	0.8676	1.1762									
4.2212	0.8677	1.1123									
4.2212	0.8677	1.0665									
5.0955	0.8677	1.0973									
10.2182	0.8679	0.8235									
7.6778	0.8679	0.7871									
5.0955	0.8679	1.1152									
5.0955	0.8679	1.1416									
5.6675	0.8679	1.0614									
6.6977	0.868	0.8118									
3.658	0.868	1.1076									
5.0955	0.868	1.1651									
5.6675	0.8681	1.0576									
3.9927	0.8683	1.0938									
5.6675	0.8683	1.0475									
5.6675	0.8683	1.0682									
5.6919	0.8683	1.2894									
3.658	0.8684	1.1532									
6.0275	0.8685	1.3499									
3.9927	0.8687	1.1013									
2.7065	0.8688	1.7495									
4.1499	0.8689	1.0386									
4.8528	0.8692	1.1711									
2.5312	0.8693	3.3082									
4.1499	0.8693	1.0634									
5.5178	0.8696	1.1511									
6.7327	0.8701	0.8438									
12.0604	0.8705	0.791									
11.6178	0.8705	0.8601									
3.6157	0.8707	1.1382									
2.4437	0.8709	3.3231									
2.9092	0.8709	1.8714									
6.6977	0.8709	0.8176									
12.0604	0.8712	0.8352									
2.6821	0.8714	1.7743									
7.1533	0.8714	0.8444									
6.6977	0.8717	0.8233									
12.4561	0.8718	0.807									
6.7327	0.8718	0.8665									
3.8893	0.872	1.1364									
4.04	0.872	1.1949									
3.5081	0.8721	2.1004									
8.7792	0.8721	0.8059									
7.9157	0.8723	0.8143									
3.4009	0.8727	1.0767									
2.4779	0.8728	3.3129									
10.4843	0.8728	0.827									
9.2517	0.873	0.8416									
3.6535	0.8733	2.1801									
7.8284	0.8734	0.8195									
8.9003	0.8735	0.8518									
6.7327	0.8737	0.8713									
6.7327	0.874	0.8756									
7.9157	0.874	0.8124									
7.6778	0.874	0.8034									
3.3719	0.8742	1.7503									
8.7792	0.8742	0.8336									
8.7792	0.8744	0.8259									
7.6778	0.8745	0.8245									
8.7792	0.8745	0.8934									
2.703	0.8746	3.5626									
8.7792	0.8746	0.8678									
4.5168	0.8747	1.2344									
6.5739	0.8747	0.8133									
7.6778	0.8748	0.8484									
7.6778	0.875	0.8997									
2.703	0.8751	1.7887									
6.6977	0.8751	1.5402									
7.9157	0.8754	0.8403									
7.9157	0.8755	0.8546									
7.8284	0.8755	0.8297									
8.3269	0.8755	0.8231									
2.901	0.8756	1.918									
9.2102	0.8756	0.845									
2.5792	0.8757	1.7432									
12.4561	0.8757	0.8184									
8.5234	0.8757	0.8199									
6.5739	0.8759	0.8401									
3.17	0.876	1.83									
10.4843	0.876	0.8547									
8.1479	0.8761	0.8324									
3.5159	0.8762	1.1632									
4.4557	0.8762	1.1208									
10.4843	0.8762	0.8252									
10.4843	0.8764	0.8659									
3.6157	0.8765	1.1127									
10.4843	0.8765	0.8981									
8.3269	0.8766	0.8204									
12.4561	0.8767	0.845									
2.8089	0.8768	1.7173									
3.1154	0.877	1.9051									
8.3269	0.877	0.8553									
8.3269	0.877	0.8567									
6.5739	0.8771	0.8736									
3.8048	0.8772	2.0367									
2.7606	0.8773	3.5486									
6.5739	0.8773	0.9004									
3.4009	0.8774	1.0941									
5.3081	0.8776	1.2468									
7.8284	0.8776	0.8671									
8.1479	0.8776	0.8136									
3.1887	0.8777	1.9623									
4.7883	0.8777	1.2694									
3.8893	0.8778	1.1246									
4.2522	0.8783	1.2304									
2.7065	0.8784	1.751									
7.8284	0.8784	0.8881									
8.1479	0.8785	0.8469									
3.3452	0.8786	1.9928									
8.1479	0.8786	0.8683									
3.0139	0.8786	1.7737									
3.4009	0.8789	1.1095									
3.7529	0.8789	1.8221									
2.9241	0.8791	1.7464									
5.4462	0.8791	1.3965									
6.5895	0.8791	1.2074									
2.8721	0.8792	1.7652									
6.0812	0.8794	1.2848									
7.5329	0.8794	0.8505									
3.3264	0.8799	1.8429									
3.7983	0.88	1.126									
6.0771	0.88	1.4657									
3.5159	0.8801	1.1033									
5.5178	0.8801	1.1584									
4.1563	0.8802	1.1113									
2.6821	0.8803	1.7438									
2.8089	0.8803	3.3802									
4.8184	0.8803	1.189									
3.1941	0.8805	1.9171									
2.9654	0.8806	3.541									
3.6157	0.8807	1.1382									
8.8177	0.8807	0.8252									
6.6079	0.8807	1.1903									
2.9977	0.8808	1.7644									
3.6535	0.881	1.1565									
8.5234	0.881	0.839									
2.703	0.8813	1.7562									
7.5329	0.8815	0.8469									
3.6886	0.8815	1.9359									
8.5234	0.8815	0.8444									
3.8893	0.8816	1.1213									
4.9008	0.8818	1.1775									
3.6157	0.8819	1.1258									
2.5792	0.882	1.722									
8.5234	0.882	0.884									
8.5234	0.882	0.9266									
8.8177	0.8822	0.8237									
3.5159	0.8823	2.1535									
3.4931	0.8823	1.8357									
3.9207	0.8824	2.1766									
3.7983	0.8825	1.1362									
3.9854	0.8825	1.1719									
11.6178	0.8825	0.8397									
2.8089	0.8826	1.7339									
5.5178	0.8826	1.1711									
4.3063	0.8827	2.2011									
4.1563	0.8827	1.1077									
9.2517	0.8827	0.8331									
3.5159	0.8828	1.1231									
5.5178	0.8828	1.1904									
3.8893	0.8829	1.1564									
5.5178	0.8829	1.1817									
6.8106	0.883	1.4216									
7.5329	0.883	0.8857									
4.4557	0.883	1.1291									
4.4151	0.883	1.1587									
5.5178	0.883	1.2311									
6.5895	0.883	1.2324									
3.658	0.8831	2.0333									
7.1533	0.8831	0.8548									
2.4447	0.8832	3.2453									
7.5329	0.8833	0.9021									
8.8177	0.8833	0.8703									
6.5895	0.8833	1.2366									
4.6004	0.8833	0.9351									
8.8177	0.8834	0.8981									
8.9003	0.8834	0.8653									
3.9873	0.8834	1.8568									
3.5159	0.8835	1.1385									
4.4557	0.8835	1.1403									
6.5895	0.8835	1.2471									
6.5895	0.8836	1.2421									
3.9927	0.8837	2.1325									
3.0139	0.8837	1.7026									
4.4557	0.8838	1.1174									
4.4557	0.8838	1.152									
3.0139	0.8838	3.3191									
2.5792	0.884	1.7372									
2.8721	0.884	3.5069									
7.1533	0.8841	0.8355									
9.2102	0.8842	0.8676									
8.9003	0.8843	0.8557									
9.2517	0.8843	0.8709									
2.8771	0.8844	3.5224									
3.7983	0.8844	1.1524									
4.1563	0.8844	1.1416									
3.9854	0.8845	1.1498									
2.8721	0.8846	1.7471									
4.1563	0.8846	1.1429									
7.1533	0.8847	0.875									
7.1533	0.8847	0.9141									
9.2517	0.8847	0.882									
11.6178	0.8847	0.8889									
11.6178	0.8847	0.9031									
11.6178	0.8847	0.9791									
2.7065	0.8848	1.7604									
3.7983	0.8848	1.1603									
11.6178	0.8848	1.0025									
9.2102	0.8848	0.8913									
2.9241	0.8849	1.7315									
9.2517	0.8849	0.9343									
9.2517	0.8849	0.965									
3.3719	0.885	1.7398									
4.4151	0.885	1.145									
8.9003	0.885	0.9391									
8.9003	0.885	0.9051									
6.4593	0.8852	1.3833									
4.6004	0.8852	0.9407									
9.2102	0.8854	0.9053									
9.2102	0.8855	0.9461									
2.9241	0.8857	3.388									
2.9977	0.8857	1.7853									
4.1499	0.8857	2.0466									
3.9207	0.8858	1.1763									
4.2411	0.8858	1.2934									
2.9977	0.8858	3.4411									
2.703	0.886	1.7403									
3.3719	0.886	1.7455									
3.9854	0.8861	1.1675									
2.6821	0.8862	1.7388									
6.6498	0.8862	1.4487									
3.6535	0.8864	1.1748									
2.8089	0.8864	1.7354									
3.9854	0.8864	1.1577									
4.6004	0.8864	0.9552									
4.6004	0.8864	0.9973									
7.8284	0.8865	1.547									
4.4151	0.8865	1.1819									
4.4151	0.8866	1.1677									
3.0139	0.8867	1.7069									
2.7065	0.8868	1.7697									
3.7529	0.8868	1.766									
2.703	0.887	1.7255									
3.3719	0.887	1.7434									
5.8714	0.8871	1.1845									
4.3063	0.8872	1.1536									
3.3719	0.8872	1.8288									
2.8089	0.8873	1.7376									
2.4762	0.8874	3.2733									
2.6827	0.8874	3.2692									
3.7467	0.8876	1.1746									
2.6378	0.8876	3.2974									
3.0139	0.8876	1.7088									
2.8721	0.8878	1.775									
2.9241	0.8879	1.7598									
2.6821	0.888	1.7305									
2.532	0.8881	3.2602									
3.7529	0.8882	1.7231									
2.6079	0.8884	3.245									
2.9241	0.8884	1.7592									
2.9977	0.8885	1.7332									
3.7529	0.8885	1.7788									
3.7529	0.8885	1.771									
3.7529	0.8886	1.7626									
6.0123	0.8887	1.3203									
2.8721	0.8887	1.8194									
3.9873	0.8887	1.7752									
2.9977	0.8891	1.7469									
3.9873	0.8891	1.7496									
4.8528	0.8892	1.1817									
6.7327	0.8893	1.5236									
3.9873	0.8893	1.7422									
4.6997	0.8894	2.3023									
3.9873	0.8894	1.7487									
3.7467	0.8898	1.162									
5.4024	0.8899	1.2454									
4.6727	0.8899	1.9346									
3.9207	0.8903	1.14									
3.6535	0.8906	1.1815									
4.04	0.8907	1.1796									
2.5312	0.8913	6.6641									
3.0637	0.8913	1.9633									
5.9914	0.8916	1.4797									
3.7467	0.8917	1.1803									
3.6535	0.8919	1.1481									
4.3063	0.8919	1.1878									
6.6163	0.8919	1.3415									
3.7983	0.8919	2.1896									
3.7467	0.8922	1.1844									
4.04	0.8928	1.2114									
4.5168	0.893	1.2217									
3.9207	0.8931	1.1459									
6.6079	0.8932	1.2253									
8.0032	0.8933	1.4016									
2.4437	0.8934	6.2579									
7.9157	0.8938	1.54									
4.8528	0.8939	1.1651									
3.9207	0.8941	1.1658									
4.04	0.8941	1.2312									
4.8528	0.8942	1.1693									
2.4779	0.8943	6.2767									
4.04	0.8943	1.2088									
4.8184	0.8944	1.1968									
4.5168	0.8946	1.2159									
4.2522	0.8946	1.2556									
4.8528	0.8947	1.1944									
4.8528	0.8947	1.1947									
4.3063	0.8948	1.1856									
2.7606	0.8951	1.8391									
4.1563	0.8953	2.1509									
5.8714	0.8953	1.1746									
4.9008	0.8953	1.1969									
4.3063	0.8954	1.1662									
4.656	0.8956	1.2561									
6.6079	0.8957	1.199									
4.8184	0.8958	1.2249									
3.3886	0.896	1.9									
4.5168	0.896	1.2492									
6.6079	0.896	1.2084									
6.6079	0.896	1.231									
4.2522	0.8961	1.2193									
6.6079	0.8962	1.2459									
4.5168	0.8963	1.2547									
4.9008	0.8967	1.1866									
4.8184	0.8968	1.1922									
7.2917	0.897	1.4552									
2.901	0.8971	3.6228									
3.1883	0.8971	1.9594									
4.8184	0.8971	1.1943									
5.8714	0.8971	1.1758									
5.8714	0.8971	1.1839									
5.8714	0.8971	1.225									
5.8714	0.8971	1.2588									
2.9654	0.8972	1.8432									
4.2522	0.8973	1.2368									
5.3885	0.8974	1.3034									
4.2522	0.8974	1.256									
4.9008	0.8974	1.2165									
4.9008	0.8976	1.2081									
4.6997	0.8981	1.2022									
2.8771	0.8988	1.8619									
